@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute thumb numeric
@attribute index numeric
@attribute middle numeric
@attribute ring numeric
@attribute pinky numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
271,'2020/05/08 16:20:04:252',1,58.541969,84.300079,92.427422,87.160576,74.145256,1,0
272,'2020/05/08 16:20:04:265',1,58.566422,84.300468,92.652519,87.394501,74.161652,1,0
273,'2020/05/08 16:20:04:281',1,58.602882,84.301216,93.25795,87.811729,74.27829,1,0
274,'2020/05/08 16:20:04:297',1,58.648266,84.301971,93.819839,88.312218,74.487411,1,0
275,'2020/05/08 16:20:04:317',1,58.70607,84.302711,94.575386,88.96933,74.731346,1,0
276,'2020/05/08 16:20:04:334',1,58.747398,84.30307,94.979797,89.182541,74.910126,1,0
277,'2020/05/08 16:20:04:349',1,58.837978,84.303795,95.59626,89.565269,75.270119,1,0
278,'2020/05/08 16:20:04:365',1,58.935856,84.30452,95.999718,89.782257,75.64682,1,0
279,'2020/05/08 16:20:04:381',1,59.041035,84.305244,96.2845,90.255516,75.982872,1,0
280,'2020/05/08 16:20:04:397',1,59.177273,84.305931,96.654869,90.680191,76.260933,1,0
281,'2020/05/08 16:20:04:420',1,59.327782,84.306633,97.334442,90.780983,76.459282,1,0
282,'2020/05/08 16:20:04:433',1,59.421421,84.306984,97.382591,90.958481,76.529945,1,0
283,'2020/05/08 16:20:04:449',1,59.590599,84.307671,97.61261,91.280098,76.65596,1,0
284,'2020/05/08 16:20:04:465',1,59.708828,84.308342,98.132332,91.483582,76.776375,1,0
285,'2020/05/08 16:20:04:481',1,59.776577,84.309013,98.642555,91.710182,76.898605,1,0
286,'2020/05/08 16:20:04:501',1,59.797054,84.309685,98.906738,91.904579,77.038986,1,0
287,'2020/05/08 16:20:04:517',1,59.798943,84.310349,99.045921,92.062073,77.187401,1,0
288,'2020/05/08 16:20:04:533',1,59.787704,84.311005,99.133636,92.151527,77.347557,1,0
289,'2020/05/08 16:20:04:549',1,59.779327,84.311317,99.163635,92.197289,77.387085,1,0
290,'2020/05/08 16:20:04:565',1,59.77285,84.311958,99.217049,92.318085,77.458961,1,0
291,'2020/05/08 16:20:04:581',1,59.711735,84.312584,99.366096,92.256905,77.580086,1,0
292,'2020/05/08 16:20:04:602',1,59.652645,84.313217,99.443794,92.322937,77.622726,1,0
293,'2020/05/08 16:20:04:617',1,59.619728,84.31385,99.483978,92.28656,77.664894,1,0
294,'2020/05/08 16:20:04:633',1,59.584705,84.314468,99.50219,92.242706,77.684868,1,0
295,'2020/05/08 16:20:04:649',1,59.577179,84.314766,99.481125,92.286926,77.69104,1,0
296,'2020/05/08 16:20:04:665',1,59.570778,84.315369,99.407158,92.353386,77.695129,1,0
297,'2020/05/08 16:20:04:681',1,59.558765,84.315971,99.35881,92.423584,77.709312,1,0
298,'2020/05/08 16:20:04:701',1,59.531994,84.316574,99.367592,92.404533,77.78569,1,0
299,'2020/05/08 16:20:04:717',1,59.517979,84.317169,99.480614,92.447815,77.865173,1,0
300,'2020/05/08 16:20:04:733',1,59.512188,84.317749,99.742378,92.514977,77.965134,1,0
301,'2020/05/08 16:20:04:749',1,59.508621,84.318031,99.90387,92.46286,78.016174,1,0
302,'2020/05/08 16:20:04:765',1,59.503994,84.318611,99.948456,92.375824,78.077965,1,0
303,'2020/05/08 16:20:04:781',1,59.504089,84.319176,99.900337,92.24855,78.078278,1,0
304,'2020/05/08 16:20:04:797',1,59.510567,84.319748,99.747078,92.237923,78.051186,1,0
305,'2020/05/08 16:20:04:817',1,59.510567,84.319748,99.747078,92.237923,78.051186,1,0
306,'2020/05/08 16:20:04:833',1,59.523697,84.320305,99.251945,92.119759,77.975784,1,0
307,'2020/05/08 16:20:04:849',1,59.529594,84.320869,99.060638,92.057823,77.911476,1,0
308,'2020/05/08 16:20:04:865',1,59.52916,84.321144,98.982819,92.024567,77.891907,1,0
309,'2020/05/08 16:20:04:881',1,59.529076,84.321678,98.903305,91.976799,77.83831,1,0
310,'2020/05/08 16:20:04:897',1,59.532238,84.322227,98.793488,91.941963,77.785721,1,0
311,'2020/05/08 16:20:04:918',1,59.583149,84.322769,98.724846,91.531143,77.749878,1,0
312,'2020/05/08 16:20:04:933',1,59.630882,84.323296,98.048775,91.312286,77.650169,1,0
313,'2020/05/08 16:20:04:949',1,59.631207,84.323822,97.466995,90.749413,77.588898,1,0
314,'2020/05/08 16:20:04:965',1,59.62537,84.324089,97.396591,90.577499,77.561188,1,0
315,'2020/05/08 16:20:04:981',1,59.611526,84.324608,97.321312,90.466614,77.483253,1,0
316,'2020/05/08 16:20:04:997',1,59.602745,84.325119,97.187531,90.474419,77.433968,1,0
317,'2020/05/08 16:20:05:017',1,59.5867,84.32563,97.139122,90.467819,77.418831,1,0
318,'2020/05/08 16:20:05:033',1,59.550571,84.326126,97.127327,90.371834,77.403908,1,0
319,'2020/05/08 16:20:05:049',1,59.52298,84.326637,97.198532,90.132393,77.413887,1,0
320,'2020/05/08 16:20:05:065',1,59.488171,84.326889,97.255203,89.965286,77.419182,1,0
321,'2020/05/08 16:20:05:081',1,59.422989,84.3274,97.375465,89.764671,77.435143,1,0
322,'2020/05/08 16:20:05:097',1,59.380623,84.327637,97.432747,89.713852,77.435631,1,0
323,'2020/05/08 16:20:05:117',1,59.31881,84.328117,97.469673,89.640045,77.435379,1,0
324,'2020/05/08 16:20:05:133',1,59.239807,84.328613,97.476036,89.576576,77.429764,1,0
325,'2020/05/08 16:20:05:149',1,59.131237,84.329086,97.465858,89.567383,77.396019,1,0
326,'2020/05/08 16:20:05:165',1,59.061733,84.32933,97.462387,89.565239,77.382401,1,0
327,'2020/05/08 16:20:05:181',1,58.959816,84.329803,97.458176,89.561172,77.33252,1,0
328,'2020/05/08 16:20:05:201',1,58.843536,84.330269,97.455521,89.559074,77.288315,1,0
329,'2020/05/08 16:20:05:217',1,58.768055,84.33075,97.450493,89.751663,77.264572,1,0
330,'2020/05/08 16:20:05:233',1,58.719757,84.3312,97.485275,89.797127,77.275192,1,0
331,'2020/05/08 16:20:05:249',1,58.690105,84.331665,97.490669,89.998466,77.315712,1,0
332,'2020/05/08 16:20:05:265',1,58.653522,84.332123,97.493172,90.258163,77.368233,1,0
333,'2020/05/08 16:20:05:281',1,58.6427,84.332352,97.493935,90.43203,77.383965,1,0
334,'2020/05/08 16:20:05:297',1,58.625511,84.332809,97.608101,90.830582,77.451675,1,0
335,'2020/05/08 16:20:05:317',1,58.576202,84.333252,97.640213,91.219841,77.533356,1,0
336,'2020/05/08 16:20:05:333',1,58.551144,84.333702,97.775391,91.394958,77.586212,1,0
337,'2020/05/08 16:20:05:349',1,58.512325,84.334137,97.737984,91.480095,77.605492,1,0
338,'2020/05/08 16:20:05:369',1,58.44339,84.334564,97.687805,91.513496,77.570198,1,0
339,'2020/05/08 16:20:05:381',1,58.403877,84.334778,97.619904,91.560982,77.546715,1,0
340,'2020/05/08 16:20:05:397',1,58.306866,84.335205,97.722466,91.414413,77.540428,1,0
341,'2020/05/08 16:20:05:417',1,58.220341,84.33564,97.740768,91.380852,77.506012,1,0
342,'2020/05/08 16:20:05:433',1,58.119877,84.336067,97.746338,91.212517,77.43792,1,0
343,'2020/05/08 16:20:05:449',1,58.007488,84.336487,97.699127,91.212517,77.227852,1,0
344,'2020/05/08 16:20:05:465',1,57.867287,84.336906,97.635475,91.243011,76.991158,1,0
345,'2020/05/08 16:20:05:481',1,57.693329,84.337326,97.611801,91.227196,76.837769,1,0
346,'2020/05/08 16:20:05:497',1,57.598957,84.337524,97.591743,91.258957,76.741844,1,0
347,'2020/05/08 16:20:05:517',1,57.311295,84.338142,97.644188,91.406769,76.345177,1,0
348,'2020/05/08 16:20:05:534',1,57.261013,84.338341,97.682327,91.43026,76.317818,1,0
349,'2020/05/08 16:20:05:549',1,57.212471,84.338753,97.689056,91.471512,76.238083,1,0
350,'2020/05/08 16:20:05:565',1,57.177361,84.339157,97.687531,91.516571,76.146851,1,0
351,'2020/05/08 16:20:05:581',1,57.12516,84.339539,97.689423,91.548622,75.991631,1,0
352,'2020/05/08 16:20:05:605',1,57.112988,84.339943,97.68792,91.559944,75.944603,1,0
353,'2020/05/08 16:20:05:617',1,57.107277,84.340332,97.630226,91.548813,75.847565,1,0
354,'2020/05/08 16:20:05:634',1,57.110683,84.340523,97.572952,91.540596,75.787247,1,0
355,'2020/05/08 16:20:05:649',1,57.108955,84.340912,97.450821,91.50943,75.677429,1,0
356,'2020/05/08 16:20:05:665',1,57.1022,84.341293,97.358177,91.392838,75.579041,1,0
357,'2020/05/08 16:20:05:681',1,57.102165,84.341682,97.221992,91.281357,75.542938,1,0
358,'2020/05/08 16:20:05:699',1,57.105549,84.342056,97.007156,91.205017,75.539177,1,0
359,'2020/05/08 16:20:05:717',1,57.111614,84.342438,96.87809,91.1483,75.525871,1,0
360,'2020/05/08 16:20:05:733',1,57.118904,84.342613,96.86618,91.124733,75.511932,1,0
361,'2020/05/08 16:20:05:749',1,57.130844,84.342987,96.858803,90.784843,75.524239,1,0
362,'2020/05/08 16:20:05:771',1,57.152874,84.343552,96.783615,89.109161,75.753693,1,0
363,'2020/05/08 16:20:05:781',1,57.167645,84.343727,96.76123,88.70356,75.796432,1,0
364,'2020/05/08 16:20:05:797',1,57.222462,84.344101,96.518547,88.16481,75.847252,1,0
365,'2020/05/08 16:20:05:817',1,57.319622,84.344452,95.920547,87.858543,75.86544,1,0
366,'2020/05/08 16:20:05:837',1,57.440613,84.344818,95.515381,87.680351,75.841766,1,0
367,'2020/05/08 16:20:05:849',1,57.493587,84.345001,95.485085,87.614021,75.817368,1,0
368,'2020/05/08 16:20:05:865',1,57.573608,84.345345,95.478416,87.509178,75.788658,1,0
369,'2020/05/08 16:20:05:881',1,57.719707,84.345703,95.438911,87.429642,75.793259,1,0
370,'2020/05/08 16:20:05:901',1,57.815811,84.346046,95.363068,87.215248,75.796448,1,0
371,'2020/05/08 16:20:05:917',1,57.865147,84.34639,95.277275,87.060356,75.80761,1,0
372,'2020/05/08 16:20:05:933',1,57.909306,84.346748,95.082039,86.945877,75.822197,1,0
373,'2020/05/08 16:20:05:949',1,57.934296,84.346916,95.025703,86.901321,75.825356,1,0
374,'2020/05/08 16:20:05:965',1,57.963619,84.347084,94.98246,86.861954,75.82579,1,0
375,'2020/05/08 16:20:05:981',1,58.0219,84.347343,94.969704,86.809906,75.821838,1,0
376,'2020/05/08 16:20:05:997',1,58.084785,84.347603,94.949127,86.982651,75.821419,1,0
377,'2020/05/08 16:20:06:017',1,58.168644,84.347931,94.933189,87.593498,75.84584,1,0
378,'2020/05/08 16:20:06:034',1,58.238949,84.348274,94.961113,88.213181,75.884575,1,0
379,'2020/05/08 16:20:06:049',1,58.255207,84.348442,94.963585,88.384438,75.899994,1,0
380,'2020/05/08 16:20:06:065',1,58.291679,84.348763,94.884415,88.641579,75.947586,1,0
381,'2020/05/08 16:20:06:081',1,58.344769,84.349098,94.815041,88.75795,75.977455,1,0
382,'2020/05/08 16:20:06:097',1,58.38015,84.349426,94.814995,88.915253,76.040497,1,0
383,'2020/05/08 16:20:06:117',1,58.401173,84.349747,94.959869,89.136459,76.122459,1,0
384,'2020/05/08 16:20:06:133',1,58.408733,84.350075,95.167831,89.401459,76.296227,1,0
385,'2020/05/08 16:20:06:149',1,58.412457,84.350227,95.263611,89.427216,76.363525,1,0
386,'2020/05/08 16:20:06:165',1,58.404423,84.350548,95.674301,89.353584,76.565262,1,0
387,'2020/05/08 16:20:06:181',1,58.340752,84.350868,95.958771,89.498894,76.730576,1,0
388,'2020/05/08 16:20:06:197',1,58.311985,84.351181,96.032997,89.72776,76.759254,1,0
389,'2020/05/08 16:20:06:221',1,58.304989,84.351509,96.254631,89.704033,76.878609,1,0
390,'2020/05/08 16:20:06:233',1,58.312874,84.351814,96.265129,89.939018,76.889648,1,0
391,'2020/05/08 16:20:06:249',1,58.312874,84.351814,96.265129,89.939018,76.889648,1,0
392,'2020/05/08 16:20:06:265',1,58.322655,84.352119,96.287369,90.489067,76.936462,1,0
393,'2020/05/08 16:20:06:285',1,58.347733,84.352432,96.396889,90.750465,77.015335,1,0
394,'2020/05/08 16:20:06:301',1,58.452755,84.352737,96.537796,91.102882,77.091774,1,0
395,'2020/05/08 16:20:06:317',1,58.582848,84.353035,96.751953,91.394035,77.168411,1,0
396,'2020/05/08 16:20:06:333',1,58.769119,84.35334,97.045029,91.580475,77.291748,1,0
397,'2020/05/08 16:20:06:349',1,58.945702,84.35363,97.413719,91.774551,77.454079,1,0
398,'2020/05/08 16:20:06:365',1,59.085529,84.353783,97.466263,91.824463,77.538292,1,0
399,'2020/05/08 16:20:06:385',1,59.34182,84.35408,97.633911,91.992325,77.721947,1,0
400,'2020/05/08 16:20:06:401',1,59.507008,84.354385,97.917412,92.193069,77.938637,1,0
401,'2020/05/08 16:20:06:417',1,59.655556,84.354683,98.021431,92.519775,78.079414,1,0
402,'2020/05/08 16:20:06:433',1,59.777512,84.354965,98.323181,92.689011,78.162666,1,0
403,'2020/05/08 16:20:06:449',1,59.891045,84.355255,98.464027,92.844162,78.250473,1,0
404,'2020/05/08 16:20:06:465',1,59.92297,84.3554,98.563919,92.900467,78.299248,1,0
405,'2020/05/08 16:20:06:485',1,59.98243,84.355835,98.699287,93.035721,78.393578,1,0
406,'2020/05/08 16:20:06:501',1,60.000931,84.35598,98.749191,93.059174,78.412292,1,0
407,'2020/05/08 16:20:06:517',1,60.043514,84.356255,98.775627,93.076324,78.444458,1,0
408,'2020/05/08 16:20:06:534',1,60.071899,84.356537,98.807487,93.115791,78.475548,1,0
409,'2020/05/08 16:20:06:553',1,60.097015,84.356819,98.85762,93.142944,78.486481,1,0
410,'2020/05/08 16:20:06:565',1,60.114319,84.356956,98.931877,93.132233,78.46907,1,0
411,'2020/05/08 16:20:06:581',1,60.143982,84.357231,98.999489,93.018417,78.371407,1,0
412,'2020/05/08 16:20:06:597',1,60.151592,84.357513,99.018944,92.938461,78.267433,1,0
413,'2020/05/08 16:20:06:617',1,60.121502,84.35778,99.034225,92.905281,78.218559,1,0
414,'2020/05/08 16:20:06:633',1,60.045994,84.358063,99.045631,92.874443,78.198799,1,0
415,'2020/05/08 16:20:06:649',1,59.927273,84.35833,99.127533,92.851616,78.184929,1,0
416,'2020/05/08 16:20:06:665',1,59.859634,84.358467,99.210251,92.554039,78.182098,1,0
417,'2020/05/08 16:20:06:681',1,59.756729,84.358734,99.30706,92.186905,78.161964,1,0
418,'2020/05/08 16:20:06:697',1,59.660805,84.359001,99.350845,92.006546,78.134529,1,0
419,'2020/05/08 16:20:06:717',1,59.598061,84.359268,99.38739,91.797882,78.083496,1,0
420,'2020/05/08 16:20:06:733',1,59.553528,84.359535,99.418587,91.540337,78.008514,1,0
421,'2020/05/08 16:20:06:749',1,59.473843,84.359795,99.445496,91.194969,77.917824,1,0
422,'2020/05/08 16:20:06:765',1,59.394676,84.360046,99.469093,90.807419,77.812737,1,0
423,'2020/05/08 16:20:06:785',1,59.369492,84.360321,99.490013,90.453491,77.716644,1,0
424,'2020/05/08 16:20:06:797',1,59.376076,84.360443,99.49955,90.30806,77.679451,1,0
425,'2020/05/08 16:20:06:817',1,59.388401,84.360695,99.517311,90.151588,77.611198,1,0
426,'2020/05/08 16:20:06:833',1,59.411758,84.360954,99.533394,90.022881,77.596252,1,0
427,'2020/05/08 16:20:06:849',1,59.396824,84.361206,99.547943,89.914169,77.581551,1,0
428,'2020/05/08 16:20:06:865',1,59.418865,84.361465,99.561241,89.675278,77.601875,1,0
429,'2020/05/08 16:20:06:885',1,59.426296,84.361717,99.57354,89.544304,77.63427,1,0
430,'2020/05/08 16:20:06:901',1,59.379063,84.361969,99.584839,89.450668,77.721245,1,0
431,'2020/05/08 16:20:06:917',1,59.335419,84.362083,99.59021,89.494057,77.745277,1,0
432,'2020/05/08 16:20:06:933',1,59.047943,84.362343,99.600273,89.503151,77.742142,1,0
433,'2020/05/08 16:20:06:949',1,58.713264,84.362587,99.609711,89.498055,77.742661,1,0
434,'2020/05/08 16:20:06:965',1,58.516361,84.362831,99.6185,89.454414,77.783234,1,0
435,'2020/05/08 16:20:06:981',1,58.418888,84.362953,99.622665,89.45475,77.740715,1,0
436,'2020/05/08 16:20:07:001',1,58.124191,84.363312,99.634514,89.419685,77.923706,1,0
437,'2020/05/08 16:20:07:017',1,58.043846,84.363441,99.638184,89.402916,77.958389,1,0
438,'2020/05/08 16:20:07:033',1,57.897026,84.363678,99.645264,89.346947,78.069191,1,0
439,'2020/05/08 16:20:07:054',1,57.731346,84.363922,99.651978,89.223175,78.210556,1,0
440,'2020/05/08 16:20:07:065',1,57.512539,84.364151,99.658287,89.144478,78.33065,1,0
441,'2020/05/08 16:20:07:081',1,57.227261,84.364395,99.421165,88.86866,78.400368,1,0
442,'2020/05/08 16:20:07:097',1,57.152195,84.364517,99.284485,88.801895,78.383141,1,0
443,'2020/05/08 16:20:07:117',1,57.072212,84.364738,97.610909,88.709732,78.025459,1,0
444,'2020/05/08 16:20:07:133',1,57.072212,84.364738,97.610909,88.709732,78.025459,1,0
445,'2020/05/08 16:20:07:149',1,57.035492,84.539528,95.930763,88.352287,77.421944,1,0
446,'2020/05/08 16:20:07:165',1,57.138664,84.759491,94.812019,88.018715,77.072403,1,0
447,'2020/05/08 16:20:07:181',1,57.33506,85.021683,94.220016,87.700546,76.7967,1,0
448,'2020/05/08 16:20:07:197',1,57.424957,85.279037,94.09742,87.610756,76.735489,1,0
449,'2020/05/08 16:20:07:218',1,58.019047,85.801788,93.15538,87.230827,76.464966,1,0
450,'2020/05/08 16:20:07:233',1,58.24527,85.870438,92.864052,87.159828,76.314819,1,0
451,'2020/05/08 16:20:07:249',1,58.786079,85.949905,92.358856,87.056259,75.966232,1,0
452,'2020/05/08 16:20:07:265',1,59.095711,86.195122,91.521812,86.982765,75.477753,1,0
453,'2020/05/08 16:20:07:285',1,59.246471,86.293144,90.909119,86.927475,75.002716,1,0
454,'2020/05/08 16:20:07:301',1,59.365559,86.309578,90.60257,86.730385,74.456711,1,0
455,'2020/05/08 16:20:07:317',1,60.05463,86.353889,90.665527,85.119019,74.132988,1,0
456,'2020/05/08 16:20:07:333',1,60.05463,86.353889,90.665527,85.119019,74.132988,1,0
457,'2020/05/08 16:20:07:349',1,60.629345,86.440659,90.772995,84.685829,73.715096,1,0
458,'2020/05/08 16:20:07:365',1,61.016346,86.491035,90.784584,84.675705,73.394684,1,0
459,'2020/05/08 16:20:07:387',1,61.271473,86.556862,90.818459,84.63105,73.165237,1,0
460,'2020/05/08 16:20:07:401',1,61.341511,86.617455,90.843605,84.629501,73.051323,1,0
461,'2020/05/08 16:20:07:417',1,61.375607,86.667389,90.841393,84.585571,72.925148,1,0
462,'2020/05/08 16:20:07:433',1,61.390018,86.688751,90.802834,84.524055,72.88015,1,0
463,'2020/05/08 16:20:07:453',1,61.431728,86.742432,90.779915,84.430664,72.665924,1,0
464,'2020/05/08 16:20:07:465',1,61.432056,86.757935,90.842224,84.285843,72.547562,1,0
465,'2020/05/08 16:20:07:481',1,61.451202,86.785286,90.81356,84.216324,72.351364,1,0
466,'2020/05/08 16:20:07:497',1,61.492958,86.809326,90.92112,84.155762,72.160515,1,0
467,'2020/05/08 16:20:07:517',1,61.538296,86.830681,91.20237,84.257805,72.019875,1,0
468,'2020/05/08 16:20:07:534',1,61.553265,86.849693,91.513412,84.481491,71.940567,1,0
469,'2020/05/08 16:20:07:549',1,61.555126,86.858528,91.597305,84.60453,71.909157,1,0
470,'2020/05/08 16:20:07:565',1,61.597416,86.87487,91.689362,84.760445,71.83831,1,0
471,'2020/05/08 16:20:07:581',1,61.649578,86.889702,91.742874,84.978645,71.781624,1,0
472,'2020/05/08 16:20:07:601',1,61.730618,86.903305,91.806709,85.147575,71.740158,1,0
473,'2020/05/08 16:20:07:617',1,61.771023,86.915726,91.951668,85.261673,71.700432,1,0
474,'2020/05/08 16:20:07:633',1,61.774483,86.927269,92.122231,85.338005,71.687134,1,0
475,'2020/05/08 16:20:07:649',1,61.77243,86.932678,92.424835,85.312119,71.680305,1,0
476,'2020/05/08 16:20:07:665',1,61.753262,86.942978,92.710846,85.234634,71.686302,1,0
477,'2020/05/08 16:20:07:681',1,61.673946,86.95253,92.81707,85.171585,71.690102,1,0
478,'2020/05/08 16:20:07:697',1,61.580849,86.961464,92.802361,85.124733,71.684402,1,0
479,'2020/05/08 16:20:07:717',1,61.469948,86.969856,92.749443,84.912621,71.663818,1,0
480,'2020/05/08 16:20:07:734',1,61.326096,86.977707,92.580826,84.838455,71.624146,1,0
481,'2020/05/08 16:20:07:749',1,61.246655,86.981506,92.53019,84.782166,71.58976,1,0
482,'2020/05/08 16:20:07:765',1,61.081135,86.988693,92.394241,84.6185,71.490807,1,0
483,'2020/05/08 16:20:07:781',1,60.899887,86.995483,92.182549,84.461967,71.351013,1,0
484,'2020/05/08 16:20:07:801',1,60.672295,87.001907,91.952858,84.297012,71.282074,1,0
485,'2020/05/08 16:20:07:817',1,60.424236,87.008041,91.64978,84.12085,71.211792,1,0
486,'2020/05/08 16:20:07:833',1,60.198578,87.013809,91.432457,84.111626,71.113953,1,0
487,'2020/05/08 16:20:07:849',1,60.052761,87.016609,91.377899,84.133354,71.07872,1,0
488,'2020/05/08 16:20:07:865',1,59.765892,87.021957,91.320259,84.202995,71.021614,1,0
489,'2020/05/08 16:20:07:881',1,59.476685,87.027107,91.298035,84.267555,71.006691,1,0
490,'2020/05/08 16:20:07:902',1,59.138992,87.032005,91.287888,84.243774,70.992157,1,0
491,'2020/05/08 16:20:07:917',1,58.893921,87.036697,91.275932,84.255478,70.955124,1,0
492,'2020/05/08 16:20:07:933',1,58.707626,87.041191,91.25988,84.36351,70.920761,1,0
493,'2020/05/08 16:20:07:949',1,58.532146,87.045494,91.258873,84.433601,70.898544,1,0
494,'2020/05/08 16:20:07:973',1,58.373001,87.049614,91.274117,84.575737,70.897141,1,0
495,'2020/05/08 16:20:07:981',1,58.295902,87.051636,91.284065,84.651001,70.910446,1,0
496,'2020/05/08 16:20:07:997',1,58.151981,87.055527,91.302536,84.73732,70.961975,1,0
497,'2020/05/08 16:20:08:017',1,58.06369,87.059273,91.330063,84.756279,70.983589,1,0
498,'2020/05/08 16:20:08:033',1,57.96941,87.062874,91.323982,84.789406,71.047592,1,0
499,'2020/05/08 16:20:08:049',1,57.895355,87.066338,91.305801,84.690735,71.100586,1,0
500,'2020/05/08 16:20:08:065',1,57.855019,87.068039,91.163872,84.650154,71.107643,1,0
501,'2020/05/08 16:20:08:081',1,57.782345,87.07132,90.846619,84.63559,71.087685,1,0
502,'2020/05/08 16:20:08:097',1,57.701275,87.074509,90.746254,84.605858,71.06176,1,0
503,'2020/05/08 16:20:08:117',1,57.625301,87.07756,90.71254,84.60173,71.062073,1,0
504,'2020/05/08 16:20:08:139',1,57.506691,87.082008,90.761093,84.732765,71.195427,1,0
505,'2020/05/08 16:20:08:149',1,57.486675,87.083412,90.865501,84.708298,71.269974,1,0
506,'2020/05/08 16:20:08:165',1,57.460754,87.084831,90.893669,84.69767,71.339615,1,0
507,'2020/05/08 16:20:08:181',1,57.357452,87.08757,90.894714,84.675209,71.43338,1,0
508,'2020/05/08 16:20:08:201',1,57.277828,87.09021,90.89402,84.683479,71.480888,1,0
509,'2020/05/08 16:20:08:217',1,57.207779,87.092827,90.898415,84.575859,71.492828,1,0
510,'2020/05/08 16:20:08:233',1,57.162254,87.095306,90.723495,84.442184,71.52047,1,0
511,'2020/05/08 16:20:08:249',1,57.109913,87.097755,90.605614,84.434456,71.521179,1,0
512,'2020/05/08 16:20:08:265',1,57.086998,87.098923,90.557884,84.078056,71.519928,1,0
513,'2020/05/08 16:20:08:281',1,57.070518,87.10009,90.542068,83.894394,71.4655,1,0
514,'2020/05/08 16:20:08:301',1,57.043697,87.101822,90.451942,83.848106,71.348541,1,0
515,'2020/05/08 16:20:08:317',1,56.99107,87.103523,90.241356,83.749947,71.238373,1,0
516,'2020/05/08 16:20:08:333',1,56.92868,87.105721,89.853928,83.597603,70.923622,1,0
517,'2020/05/08 16:20:08:349',1,56.872143,87.107857,89.523659,83.466301,70.577469,1,0
518,'2020/05/08 16:20:08:365',1,56.847176,87.109955,89.312996,83.388641,70.200241,1,0
519,'2020/05/08 16:20:08:381',1,56.823444,87.110962,89.262482,83.252457,70.002815,1,0
520,'2020/05/08 16:20:08:397',1,56.783081,87.112991,89.045288,82.934784,69.512154,1,0
521,'2020/05/08 16:20:08:422',1,56.748158,87.115883,88.437309,82.85273,69.115364,1,0
522,'2020/05/08 16:20:08:433',1,56.73838,87.116852,88.304314,82.840805,69.104439,1,0
523,'2020/05/08 16:20:08:449',1,56.685932,87.118698,88.155106,82.813278,69.073135,1,0
524,'2020/05/08 16:20:08:465',1,56.652431,87.120522,88.139877,82.663818,69.028961,1,0
525,'2020/05/08 16:20:08:485',1,56.632832,87.121696,88.135307,82.595726,69.004547,1,0
526,'2020/05/08 16:20:08:501',1,56.566357,87.123138,88.124214,82.631584,68.990097,1,0
527,'2020/05/08 16:20:08:517',1,56.544735,87.124031,88.161507,82.623718,69.006287,1,0
528,'2020/05/08 16:20:08:533',1,56.513969,87.125717,88.193962,83.202835,69.042992,1,0
529,'2020/05/08 16:20:08:549',1,56.50473,87.127373,88.534447,83.600723,69.451767,1,0
